22:39:53 p.m. Name : 5 ==> Episode : 247 ; Steps : 162 ; Reward : 5.6 ; Epsilon : 0.1
22:39:53 p.m. Name : 6 ==> Episode : 247 ; Steps : 122 ; Reward : 5.6 ; Epsilon : 0.1
22:39:53 p.m. Name : 7 ==> Episode : 247 ; Steps : 29 ; Reward : 5.3 ; Epsilon : 0.1
22:39:53 p.m. Name : 8 ==> Episode : 247 ; Steps : 38 ; Reward : 5.4 ; Epsilon : 0.1
22:39:53 p.m. Name : 9 ==> Episode : 247 ; Steps : 46 ; Reward : 5.6 ; Epsilon : 0.1
22:39:53 p.m. Name : 11 ==> Episode : 247 ; Steps : 102 ; Reward : 5.8 ; Epsilon : 0.1
22:39:59 p.m. Name : 0 ==> Episode : 248 ; Steps : 50 ; Reward : 6.2 ; Epsilon : 0.1
22:39:59 p.m. Name : 1 ==> Episode : 248 ; Steps : 118 ; Reward : 6 ; Epsilon : 0.1
22:40:00 p.m. Name : 2 ==> Episode : 248 ; Steps : 145 ; Reward : 5.7 ; Epsilon : 0.1
22:40:00 p.m. Name : 3 ==> Episode : 248 ; Steps : 37 ; Reward : 6.3 ; Epsilon : 0.1
22:40:00 p.m. Name : 4 ==> Episode : 248 ; Steps : 31 ; Reward : 5.7 ; Epsilon : 0.1
22:40:00 p.m. Name : 5 ==> Episode : 248 ; Steps : 41 ; Reward : 5.3 ; Epsilon : 0.1
22:40:00 p.m. Name : 6 ==> Episode : 248 ; Steps : 21 ; Reward : 5.3 ; Epsilon : 0.1
22:40:00 p.m. Name : 7 ==> Episode : 248 ; Steps : 9 ; Reward : 5.3 ; Epsilon : 0.1
22:40:00 p.m. Name : 8 ==> Episode : 248 ; Steps : 47 ; Reward : 5.7 ; Epsilon : 0.1
22:40:00 p.m. Name : 9 ==> Episode : 248 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:40:00 p.m. Name : 10 ==> Episode : 248 ; Steps : 39 ; Reward : 5.5 ; Epsilon : 0.1
22:40:01 p.m. Name : 11 ==> Episode : 248 ; Steps : 33 ; Reward : 5.3 ; Epsilon : 0.1
22:40:08 p.m. Name : 0 ==> Episode : 249 ; Steps : 200 ; Reward : 0.4 ; Epsilon : 0.1
22:40:08 p.m. Name : 1 ==> Episode : 249 ; Steps : 5 ; Reward : 5.5 ; Epsilon : 0.1
22:40:08 p.m. Name : 2 ==> Episode : 249 ; Steps : 77 ; Reward : 6.3 ; Epsilon : 0.1
22:40:08 p.m. Name : 3 ==> Episode : 249 ; Steps : 38 ; Reward : 6.2 ; Epsilon : 0.1
22:40:09 p.m. Name : 4 ==> Episode : 249 ; Steps : 33 ; Reward : 6.3 ; Epsilon : 0.1
22:40:09 p.m. Name : 5 ==> Episode : 249 ; Steps : 19 ; Reward : 5.7 ; Epsilon : 0.1
22:40:09 p.m. Name : 6 ==> Episode : 249 ; Steps : 11 ; Reward : 5.5 ; Epsilon : 0.1
22:40:09 p.m. Name : 7 ==> Episode : 249 ; Steps : 1 ; Reward : 4.9 ; Epsilon : 0.1
22:40:09 p.m. Name : 8 ==> Episode : 249 ; Steps : 200 ; Reward : -1.490116E-08 ; Epsilon : 0.1
22:40:09 p.m. Name : 9 ==> Episode : 249 ; Steps : 61 ; Reward : 5.5 ; Epsilon : 0.1
22:40:09 p.m. Name : 10 ==> Episode : 249 ; Steps : 174 ; Reward : 6 ; Epsilon : 0.1
22:40:09 p.m. Name : 11 ==> Episode : 249 ; Steps : 15 ; Reward : 5.7 ; Epsilon : 0.1
22:40:17 p.m. Name : 0 ==> Episode : 250 ; Steps : 11 ; Reward : 5.3 ; Epsilon : 0.1
22:40:17 p.m. Name : 1 ==> Episode : 250 ; Steps : 24 ; Reward : 5.2 ; Epsilon : 0.1
22:40:17 p.m. Name : 2 ==> Episode : 250 ; Steps : 46 ; Reward : 5.6 ; Epsilon : 0.1
22:40:17 p.m. Name : 3 ==> Episode : 250 ; Steps : 114 ; Reward : 5.6 ; Epsilon : 0.1
22:40:17 p.m. Name : 4 ==> Episode : 250 ; Steps : 78 ; Reward : 5.8 ; Epsilon : 0.1
22:40:18 p.m. Name : 5 ==> Episode : 250 ; Steps : 136 ; Reward : 5.2 ; Epsilon : 0.1
22:40:18 p.m. Name : 6 ==> Episode : 250 ; Steps : 4 ; Reward : 5.2 ; Epsilon : 0.1
22:40:18 p.m. Name : 7 ==> Episode : 250 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:40:18 p.m. Name : 8 ==> Episode : 250 ; Steps : 45 ; Reward : 5.7 ; Epsilon : 0.1
22:40:18 p.m. Name : 9 ==> Episode : 250 ; Steps : 200 ; Reward : -0.2 ; Epsilon : 0.1
22:40:18 p.m. Name : 10 ==> Episode : 250 ; Steps : 18 ; Reward : 5.4 ; Epsilon : 0.1
22:40:18 p.m. Name : 11 ==> Episode : 250 ; Steps : 188 ; Reward : 5.6 ; Epsilon : 0.1
22:40:29 p.m. Name : 0 ==> Episode : 251 ; Steps : 61 ; Reward : 5.1 ; Epsilon : 0.1
22:40:29 p.m. Name : 1 ==> Episode : 251 ; Steps : 37 ; Reward : 5.9 ; Epsilon : 0.1
22:40:29 p.m. Name : 2 ==> Episode : 251 ; Steps : 39 ; Reward : 6.3 ; Epsilon : 0.1
22:40:29 p.m. Name : 3 ==> Episode : 251 ; Steps : 77 ; Reward : 5.7 ; Epsilon : 0.1
22:40:29 p.m. Name : 4 ==> Episode : 251 ; Steps : 68 ; Reward : 6 ; Epsilon : 0.1
22:40:30 p.m. Name : 5 ==> Episode : 251 ; Steps : 46 ; Reward : 5.6 ; Epsilon : 0.1
22:40:30 p.m. Name : 6 ==> Episode : 251 ; Steps : 80 ; Reward : 5.6 ; Epsilon : 0.1
22:40:30 p.m. Name : 7 ==> Episode : 251 ; Steps : 24 ; Reward : 6.2 ; Epsilon : 0.1
22:40:30 p.m. Name : 8 ==> Episode : 251 ; Steps : 35 ; Reward : 6.1 ; Epsilon : 0.1
22:40:30 p.m. Name : 9 ==> Episode : 251 ; Steps : 41 ; Reward : 6.3 ; Epsilon : 0.1
22:40:30 p.m. Name : 10 ==> Episode : 251 ; Steps : 35 ; Reward : 5.3 ; Epsilon : 0.1
22:40:30 p.m. Name : 11 ==> Episode : 251 ; Steps : 125 ; Reward : 6.1 ; Epsilon : 0.1
22:40:38 p.m. Name : 0 ==> Episode : 252 ; Steps : 5 ; Reward : 5.1 ; Epsilon : 0.1
22:40:38 p.m. Name : 1 ==> Episode : 252 ; Steps : 94 ; Reward : 5.4 ; Epsilon : 0.1
22:40:38 p.m. Name : 2 ==> Episode : 252 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:40:38 p.m. Name : 3 ==> Episode : 252 ; Steps : 26 ; Reward : 5.6 ; Epsilon : 0.1
22:40:38 p.m. Name : 4 ==> Episode : 252 ; Steps : 19 ; Reward : 5.5 ; Epsilon : 0.1
22:40:38 p.m. Name : 5 ==> Episode : 252 ; Steps : 54 ; Reward : 6.4 ; Epsilon : 0.1
22:40:39 p.m. Name : 6 ==> Episode : 252 ; Steps : 27 ; Reward : 5.3 ; Epsilon : 0.1
22:40:39 p.m. Name : 7 ==> Episode : 252 ; Steps : 73 ; Reward : 5.7 ; Epsilon : 0.1
22:40:39 p.m. Name : 8 ==> Episode : 252 ; Steps : 60 ; Reward : 6 ; Epsilon : 0.1
22:40:39 p.m. Name : 9 ==> Episode : 252 ; Steps : 92 ; Reward : 5.8 ; Epsilon : 0.1
22:40:39 p.m. Name : 10 ==> Episode : 252 ; Steps : 14 ; Reward : 5.6 ; Epsilon : 0.1
22:40:39 p.m. Name : 11 ==> Episode : 252 ; Steps : 200 ; Reward : 1 ; Epsilon : 0.1
22:40:47 p.m. Name : 0 ==> Episode : 253 ; Steps : 161 ; Reward : 4.9 ; Epsilon : 0.1
22:40:47 p.m. Name : 1 ==> Episode : 253 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:40:47 p.m. Name : 2 ==> Episode : 253 ; Steps : 200 ; Reward : -0.4 ; Epsilon : 0.1
22:40:47 p.m. Name : 3 ==> Episode : 253 ; Steps : 135 ; Reward : 5.7 ; Epsilon : 0.1
22:40:47 p.m. Name : 4 ==> Episode : 253 ; Steps : 48 ; Reward : 5.8 ; Epsilon : 0.1
22:40:48 p.m. Name : 5 ==> Episode : 253 ; Steps : 3 ; Reward : 5.3 ; Epsilon : 0.1
22:40:48 p.m. Name : 6 ==> Episode : 253 ; Steps : 43 ; Reward : 5.9 ; Epsilon : 0.1
22:40:48 p.m. Name : 7 ==> Episode : 253 ; Steps : 39 ; Reward : 5.1 ; Epsilon : 0.1
22:40:48 p.m. Name : 8 ==> Episode : 253 ; Steps : 144 ; Reward : 6 ; Epsilon : 0.1
22:40:48 p.m. Name : 9 ==> Episode : 253 ; Steps : 8 ; Reward : 5.4 ; Epsilon : 0.1
22:40:48 p.m. Name : 10 ==> Episode : 253 ; Steps : 24 ; Reward : 5.4 ; Epsilon : 0.1
22:40:48 p.m. Name : 11 ==> Episode : 253 ; Steps : 56 ; Reward : 5.6 ; Epsilon : 0.1
22:40:55 p.m. Name : 0 ==> Episode : 254 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:40:55 p.m. Name : 1 ==> Episode : 254 ; Steps : 9 ; Reward : 5.1 ; Epsilon : 0.1
22:40:56 p.m. Name : 2 ==> Episode : 254 ; Steps : 63 ; Reward : 6.1 ; Epsilon : 0.1
22:40:56 p.m. Name : 3 ==> Episode : 254 ; Steps : 66 ; Reward : 6.2 ; Epsilon : 0.1
22:40:56 p.m. Name : 4 ==> Episode : 254 ; Steps : 5 ; Reward : 5.3 ; Epsilon : 0.1
22:40:56 p.m. Name : 5 ==> Episode : 254 ; Steps : 83 ; Reward : 6.5 ; Epsilon : 0.1
22:40:56 p.m. Name : 6 ==> Episode : 254 ; Steps : 29 ; Reward : 5.3 ; Epsilon : 0.1
22:40:56 p.m. Name : 7 ==> Episode : 254 ; Steps : 55 ; Reward : 6.1 ; Epsilon : 0.1
22:40:56 p.m. Name : 8 ==> Episode : 254 ; Steps : 180 ; Reward : 5.6 ; Epsilon : 0.1
22:40:56 p.m. Name : 9 ==> Episode : 254 ; Steps : 33 ; Reward : 5.7 ; Epsilon : 0.1
22:40:56 p.m. Name : 10 ==> Episode : 254 ; Steps : 112 ; Reward : 5.8 ; Epsilon : 0.1
22:40:56 p.m. Name : 11 ==> Episode : 254 ; Steps : 72 ; Reward : 6 ; Epsilon : 0.1
22:41:02 p.m. Name : 0 ==> Episode : 255 ; Steps : 98 ; Reward : 5.8 ; Epsilon : 0.1
22:41:02 p.m. Name : 1 ==> Episode : 255 ; Steps : 43 ; Reward : 6.1 ; Epsilon : 0.1
22:41:02 p.m. Name : 2 ==> Episode : 255 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:41:02 p.m. Name : 3 ==> Episode : 255 ; Steps : 50 ; Reward : 5.8 ; Epsilon : 0.1
22:41:02 p.m. Name : 4 ==> Episode : 255 ; Steps : 6 ; Reward : 5.4 ; Epsilon : 0.1
22:41:02 p.m. Name : 5 ==> Episode : 255 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:41:02 p.m. Name : 6 ==> Episode : 255 ; Steps : 30 ; Reward : 6 ; Epsilon : 0.1
22:41:02 p.m. Name : 7 ==> Episode : 255 ; Steps : 60 ; Reward : 6.2 ; Epsilon : 0.1
22:41:02 p.m. Name : 8 ==> Episode : 255 ; Steps : 1 ; Reward : 4.9 ; Epsilon : 0.1
22:41:03 p.m. Name : 9 ==> Episode : 255 ; Steps : 138 ; Reward : 5.6 ; Epsilon : 0.1
22:41:03 p.m. Name : 10 ==> Episode : 255 ; Steps : 26 ; Reward : 5.2 ; Epsilon : 0.1
22:41:03 p.m. Name : 11 ==> Episode : 255 ; Steps : 13 ; Reward : 5.7 ; Epsilon : 0.1
22:41:11 p.m. Name : 0 ==> Episode : 256 ; Steps : 25 ; Reward : 5.7 ; Epsilon : 0.1
22:41:11 p.m. Name : 1 ==> Episode : 256 ; Steps : 105 ; Reward : 5.5 ; Epsilon : 0.1
22:41:11 p.m. Name : 2 ==> Episode : 256 ; Steps : 36 ; Reward : 6 ; Epsilon : 0.1
22:41:11 p.m. Name : 3 ==> Episode : 256 ; Steps : 70 ; Reward : 6 ; Epsilon : 0.1
22:41:11 p.m. Name : 4 ==> Episode : 256 ; Steps : 3 ; Reward : 5.3 ; Epsilon : 0.1
22:41:11 p.m. Name : 5 ==> Episode : 256 ; Steps : 29 ; Reward : 5.7 ; Epsilon : 0.1
22:41:11 p.m. Name : 6 ==> Episode : 256 ; Steps : 57 ; Reward : 5.7 ; Epsilon : 0.1
22:41:11 p.m. Name : 7 ==> Episode : 256 ; Steps : 7 ; Reward : 5.5 ; Epsilon : 0.1
22:41:11 p.m. Name : 8 ==> Episode : 256 ; Steps : 16 ; Reward : 5 ; Epsilon : 0.1
22:41:12 p.m. Name : 9 ==> Episode : 256 ; Steps : 200 ; Reward : 0.6 ; Epsilon : 0.1
22:41:12 p.m. Name : 10 ==> Episode : 256 ; Steps : 46 ; Reward : 6 ; Epsilon : 0.1
22:41:12 p.m. Name : 11 ==> Episode : 256 ; Steps : 128 ; Reward : 5.4 ; Epsilon : 0.1
22:41:19 p.m. Name : 0 ==> Episode : 257 ; Steps : 52 ; Reward : 6.2 ; Epsilon : 0.1
22:41:19 p.m. Name : 1 ==> Episode : 257 ; Steps : 10 ; Reward : 5.4 ; Epsilon : 0.1
22:41:19 p.m. Name : 2 ==> Episode : 257 ; Steps : 30 ; Reward : 6 ; Epsilon : 0.1
22:41:19 p.m. Name : 3 ==> Episode : 257 ; Steps : 69 ; Reward : 5.9 ; Epsilon : 0.1
22:41:20 p.m. Name : 4 ==> Episode : 257 ; Steps : 15 ; Reward : 5.3 ; Epsilon : 0.1
22:41:20 p.m. Name : 5 ==> Episode : 257 ; Steps : 1 ; Reward : 4.9 ; Epsilon : 0.1
22:41:20 p.m. Name : 6 ==> Episode : 257 ; Steps : 147 ; Reward : 5.7 ; Epsilon : 0.1
22:41:20 p.m. Name : 7 ==> Episode : 257 ; Steps : 51 ; Reward : 5.1 ; Epsilon : 0.1
22:41:20 p.m. Name : 8 ==> Episode : 257 ; Steps : 140 ; Reward : 6 ; Epsilon : 0.1
22:41:20 p.m. Name : 9 ==> Episode : 257 ; Steps : 185 ; Reward : 5.3 ; Epsilon : 0.1
22:41:20 p.m. Name : 10 ==> Episode : 257 ; Steps : 15 ; Reward : 5.7 ; Epsilon : 0.1
22:41:20 p.m. Name : 11 ==> Episode : 257 ; Steps : 70 ; Reward : 5.6 ; Epsilon : 0.1
22:41:28 p.m. Name : 0 ==> Episode : 258 ; Steps : 48 ; Reward : 5.6 ; Epsilon : 0.1
22:41:28 p.m. Name : 1 ==> Episode : 258 ; Steps : 121 ; Reward : 6.1 ; Epsilon : 0.1
22:41:28 p.m. Name : 2 ==> Episode : 258 ; Steps : 21 ; Reward : 5.5 ; Epsilon : 0.1
22:41:28 p.m. Name : 3 ==> Episode : 258 ; Steps : 200 ; Reward : 0.4 ; Epsilon : 0.1
22:41:28 p.m. Name : 4 ==> Episode : 258 ; Steps : 2 ; Reward : 5 ; Epsilon : 0.1
22:41:28 p.m. Name : 5 ==> Episode : 258 ; Steps : 144 ; Reward : 6.4 ; Epsilon : 0.1
22:41:29 p.m. Name : 6 ==> Episode : 258 ; Steps : 87 ; Reward : 5.7 ; Epsilon : 0.1
22:41:29 p.m. Name : 7 ==> Episode : 258 ; Steps : 7 ; Reward : 5.3 ; Epsilon : 0.1
22:41:29 p.m. Name : 8 ==> Episode : 258 ; Steps : 50 ; Reward : 5.8 ; Epsilon : 0.1
22:41:29 p.m. Name : 9 ==> Episode : 258 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:41:29 p.m. Name : 10 ==> Episode : 258 ; Steps : 63 ; Reward : 5.9 ; Epsilon : 0.1
22:41:29 p.m. Name : 11 ==> Episode : 258 ; Steps : 18 ; Reward : 5.4 ; Epsilon : 0.1
22:41:36 p.m. Name : 0 ==> Episode : 259 ; Steps : 44 ; Reward : 5.2 ; Epsilon : 0.1
22:41:37 p.m. Name : 1 ==> Episode : 259 ; Steps : 103 ; Reward : 5.5 ; Epsilon : 0.1
22:41:37 p.m. Name : 2 ==> Episode : 259 ; Steps : 86 ; Reward : 6.2 ; Epsilon : 0.1
22:41:37 p.m. Name : 3 ==> Episode : 259 ; Steps : 20 ; Reward : 5.8 ; Epsilon : 0.1
22:41:37 p.m. Name : 4 ==> Episode : 259 ; Steps : 49 ; Reward : 6.1 ; Epsilon : 0.1
22:41:37 p.m. Name : 5 ==> Episode : 259 ; Steps : 56 ; Reward : 5.2 ; Epsilon : 0.1
22:41:37 p.m. Name : 6 ==> Episode : 259 ; Steps : 173 ; Reward : 6.3 ; Epsilon : 0.1
22:41:37 p.m. Name : 7 ==> Episode : 259 ; Steps : 22 ; Reward : 5.6 ; Epsilon : 0.1
22:41:37 p.m. Name : 8 ==> Episode : 259 ; Steps : 23 ; Reward : 5.5 ; Epsilon : 0.1
22:41:38 p.m. Name : 9 ==> Episode : 259 ; Steps : 8 ; Reward : 5.6 ; Epsilon : 0.1
22:41:38 p.m. Name : 10 ==> Episode : 259 ; Steps : 131 ; Reward : 6.3 ; Epsilon : 0.1
22:41:38 p.m. Name : 11 ==> Episode : 259 ; Steps : 90 ; Reward : 6 ; Epsilon : 0.1
22:41:45 p.m. Name : 0 ==> Episode : 260 ; Steps : 13 ; Reward : 5.7 ; Epsilon : 0.1
22:41:45 p.m. Name : 1 ==> Episode : 260 ; Steps : 178 ; Reward : 5.4 ; Epsilon : 0.1
22:41:45 p.m. Name : 2 ==> Episode : 260 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:41:45 p.m. Name : 3 ==> Episode : 260 ; Steps : 47 ; Reward : 5.3 ; Epsilon : 0.1
22:41:45 p.m. Name : 4 ==> Episode : 260 ; Steps : 80 ; Reward : 6.2 ; Epsilon : 0.1
22:41:45 p.m. Name : 5 ==> Episode : 260 ; Steps : 18 ; Reward : 5.2 ; Epsilon : 0.1
22:41:46 p.m. Name : 6 ==> Episode : 260 ; Steps : 24 ; Reward : 5.6 ; Epsilon : 0.1
22:41:46 p.m. Name : 7 ==> Episode : 260 ; Steps : 126 ; Reward : 6.2 ; Epsilon : 0.1
22:41:46 p.m. Name : 8 ==> Episode : 260 ; Steps : 50 ; Reward : 5.6 ; Epsilon : 0.1
22:41:46 p.m. Name : 9 ==> Episode : 260 ; Steps : 79 ; Reward : 5.7 ; Epsilon : 0.1
22:41:46 p.m. Name : 10 ==> Episode : 260 ; Steps : 169 ; Reward : 5.3 ; Epsilon : 0.1
22:41:46 p.m. Name : 11 ==> Episode : 260 ; Steps : 27 ; Reward : 5.5 ; Epsilon : 0.1
22:41:53 p.m. Name : 0 ==> Episode : 261 ; Steps : 1 ; Reward : 4.9 ; Epsilon : 0.1
22:41:53 p.m. Name : 1 ==> Episode : 261 ; Steps : 49 ; Reward : 6.3 ; Epsilon : 0.1
22:41:53 p.m. Name : 2 ==> Episode : 261 ; Steps : 107 ; Reward : 5.3 ; Epsilon : 0.1
22:41:53 p.m. Name : 3 ==> Episode : 261 ; Steps : 16 ; Reward : 6 ; Epsilon : 0.1
22:41:53 p.m. Name : 4 ==> Episode : 261 ; Steps : 91 ; Reward : 6.1 ; Epsilon : 0.1
22:41:54 p.m. Name : 5 ==> Episode : 261 ; Steps : 32 ; Reward : 5.2 ; Epsilon : 0.1
22:41:54 p.m. Name : 6 ==> Episode : 261 ; Steps : 178 ; Reward : 6.6 ; Epsilon : 0.1
22:41:54 p.m. Name : 7 ==> Episode : 261 ; Steps : 28 ; Reward : 6 ; Epsilon : 0.1
22:41:54 p.m. Name : 8 ==> Episode : 261 ; Steps : 86 ; Reward : 5.8 ; Epsilon : 0.1
22:41:54 p.m. Name : 9 ==> Episode : 261 ; Steps : 40 ; Reward : 5.6 ; Epsilon : 0.1
22:41:54 p.m. Name : 10 ==> Episode : 261 ; Steps : 55 ; Reward : 5.3 ; Epsilon : 0.1
22:41:54 p.m. Name : 11 ==> Episode : 261 ; Steps : 1 ; Reward : 5.1 ; Epsilon : 0.1
22:42:00 p.m. Name : 0 ==> Episode : 262 ; Steps : 1 ; Reward : 4.9 ; Epsilon : 0.1
22:42:00 p.m. Name : 1 ==> Episode : 262 ; Steps : 77 ; Reward : 5.5 ; Epsilon : 0.1
22:42:00 p.m. Name : 2 ==> Episode : 262 ; Steps : 27 ; Reward : 5.5 ; Epsilon : 0.1
22:42:00 p.m. Name : 3 ==> Episode : 262 ; Steps : 38 ; Reward : 6 ; Epsilon : 0.1
22:42:00 p.m. Name : 4 ==> Episode : 262 ; Steps : 118 ; Reward : 6.2 ; Epsilon : 0.1
22:42:00 p.m. Name : 5 ==> Episode : 262 ; Steps : 20 ; Reward : 5.2 ; Epsilon : 0.1
22:42:00 p.m. Name : 6 ==> Episode : 262 ; Steps : 118 ; Reward : 6.4 ; Epsilon : 0.1
22:42:00 p.m. Name : 7 ==> Episode : 262 ; Steps : 36 ; Reward : 5.6 ; Epsilon : 0.1
22:42:00 p.m. Name : 8 ==> Episode : 262 ; Steps : 70 ; Reward : 5.6 ; Epsilon : 0.1
22:42:00 p.m. Name : 9 ==> Episode : 262 ; Steps : 131 ; Reward : 5.7 ; Epsilon : 0.1
22:42:01 p.m. Name : 10 ==> Episode : 262 ; Steps : 2 ; Reward : 5 ; Epsilon : 0.1
22:42:01 p.m. Name : 11 ==> Episode : 262 ; Steps : 5 ; Reward : 5.3 ; Epsilon : 0.1
22:42:04 p.m. Name : 0 ==> Episode : 263 ; Steps : 28 ; Reward : 5.6 ; Epsilon : 0.1
22:42:04 p.m. Name : 1 ==> Episode : 263 ; Steps : 64 ; Reward : 5.8 ; Epsilon : 0.1
22:42:04 p.m. Name : 2 ==> Episode : 263 ; Steps : 9 ; Reward : 5.1 ; Epsilon : 0.1
22:42:04 p.m. Name : 3 ==> Episode : 263 ; Steps : 40 ; Reward : 6 ; Epsilon : 0.1
22:42:04 p.m. Name : 4 ==> Episode : 263 ; Steps : 2 ; Reward : 5 ; Epsilon : 0.1
22:42:04 p.m. Name : 5 ==> Episode : 263 ; Steps : 2 ; Reward : 5 ; Epsilon : 0.1
22:42:04 p.m. Name : 6 ==> Episode : 263 ; Steps : 12 ; Reward : 5 ; Epsilon : 0.1
22:42:04 p.m. Name : 7 ==> Episode : 263 ; Steps : 24 ; Reward : 6.2 ; Epsilon : 0.1
22:42:04 p.m. Name : 8 ==> Episode : 263 ; Steps : 59 ; Reward : 5.5 ; Epsilon : 0.1
22:42:05 p.m. Name : 9 ==> Episode : 263 ; Steps : 60 ; Reward : 5.4 ; Epsilon : 0.1
22:42:05 p.m. Name : 10 ==> Episode : 263 ; Steps : 33 ; Reward : 5.3 ; Epsilon : 0.1
22:42:05 p.m. Name : 11 ==> Episode : 263 ; Steps : 33 ; Reward : 5.7 ; Epsilon : 0.1
22:42:14 p.m. Name : 0 ==> Episode : 264 ; Steps : 5 ; Reward : 5.1 ; Epsilon : 0.1
22:42:14 p.m. Name : 1 ==> Episode : 264 ; Steps : 52 ; Reward : 5.6 ; Epsilon : 0.1
22:42:14 p.m. Name : 2 ==> Episode : 264 ; Steps : 69 ; Reward : 5.7 ; Epsilon : 0.1
22:42:14 p.m. Name : 3 ==> Episode : 264 ; Steps : 67 ; Reward : 5.9 ; Epsilon : 0.1
22:42:14 p.m. Name : 4 ==> Episode : 264 ; Steps : 107 ; Reward : 5.7 ; Epsilon : 0.1
22:42:15 p.m. Name : 5 ==> Episode : 264 ; Steps : 62 ; Reward : 5.8 ; Epsilon : 0.1
22:42:15 p.m. Name : 6 ==> Episode : 264 ; Steps : 108 ; Reward : 5.6 ; Epsilon : 0.1
22:42:15 p.m. Name : 7 ==> Episode : 264 ; Steps : 200 ; Reward : 0.4 ; Epsilon : 0.1
22:42:15 p.m. Name : 8 ==> Episode : 264 ; Steps : 41 ; Reward : 5.5 ; Epsilon : 0.1
22:42:15 p.m. Name : 9 ==> Episode : 264 ; Steps : 58 ; Reward : 5.8 ; Epsilon : 0.1
22:42:15 p.m. Name : 10 ==> Episode : 264 ; Steps : 61 ; Reward : 5.7 ; Epsilon : 0.1
22:42:15 p.m. Name : 11 ==> Episode : 264 ; Steps : 22 ; Reward : 5.6 ; Epsilon : 0.1
22:42:21 p.m. Name : 0 ==> Episode : 265 ; Steps : 15 ; Reward : 5.5 ; Epsilon : 0.1
22:42:21 p.m. Name : 1 ==> Episode : 265 ; Steps : 65 ; Reward : 5.9 ; Epsilon : 0.1
22:42:21 p.m. Name : 2 ==> Episode : 265 ; Steps : 115 ; Reward : 6.1 ; Epsilon : 0.1
22:42:21 p.m. Name : 3 ==> Episode : 265 ; Steps : 60 ; Reward : 6.4 ; Epsilon : 0.1
22:42:21 p.m. Name : 4 ==> Episode : 265 ; Steps : 19 ; Reward : 5.3 ; Epsilon : 0.1
22:42:21 p.m. Name : 5 ==> Episode : 265 ; Steps : 5 ; Reward : 5.5 ; Epsilon : 0.1
22:42:21 p.m. Name : 6 ==> Episode : 265 ; Steps : 53 ; Reward : 5.7 ; Epsilon : 0.1
22:42:22 p.m. Name : 7 ==> Episode : 265 ; Steps : 85 ; Reward : 5.3 ; Epsilon : 0.1
22:42:22 p.m. Name : 8 ==> Episode : 265 ; Steps : 51 ; Reward : 5.3 ; Epsilon : 0.1
22:42:22 p.m. Name : 9 ==> Episode : 265 ; Steps : 43 ; Reward : 6.1 ; Epsilon : 0.1
22:42:22 p.m. Name : 10 ==> Episode : 265 ; Steps : 72 ; Reward : 5.8 ; Epsilon : 0.1
22:42:22 p.m. Name : 11 ==> Episode : 265 ; Steps : 3 ; Reward : 5.3 ; Epsilon : 0.1
22:42:29 p.m. Name : 0 ==> Episode : 266 ; Steps : 16 ; Reward : 5.4 ; Epsilon : 0.1
22:42:29 p.m. Name : 1 ==> Episode : 266 ; Steps : 88 ; Reward : 6.4 ; Epsilon : 0.1
22:42:29 p.m. Name : 2 ==> Episode : 266 ; Steps : 59 ; Reward : 5.9 ; Epsilon : 0.1
22:42:29 p.m. Name : 3 ==> Episode : 266 ; Steps : 28 ; Reward : 5.8 ; Epsilon : 0.1
22:42:29 p.m. Name : 4 ==> Episode : 266 ; Steps : 135 ; Reward : 5.3 ; Epsilon : 0.1
22:42:29 p.m. Name : 5 ==> Episode : 266 ; Steps : 72 ; Reward : 5.8 ; Epsilon : 0.1
22:42:29 p.m. Name : 6 ==> Episode : 266 ; Steps : 22 ; Reward : 6.2 ; Epsilon : 0.1
22:42:29 p.m. Name : 7 ==> Episode : 266 ; Steps : 47 ; Reward : 5.9 ; Epsilon : 0.1
22:42:29 p.m. Name : 8 ==> Episode : 266 ; Steps : 24 ; Reward : 5.6 ; Epsilon : 0.1
22:42:30 p.m. Name : 9 ==> Episode : 266 ; Steps : 37 ; Reward : 5.9 ; Epsilon : 0.1
22:42:30 p.m. Name : 10 ==> Episode : 266 ; Steps : 122 ; Reward : 5.8 ; Epsilon : 0.1
22:42:30 p.m. Name : 11 ==> Episode : 266 ; Steps : 95 ; Reward : 6.5 ; Epsilon : 0.1
22:42:35 p.m. Name : 0 ==> Episode : 267 ; Steps : 29 ; Reward : 5.7 ; Epsilon : 0.1
22:42:35 p.m. Name : 1 ==> Episode : 267 ; Steps : 81 ; Reward : 5.7 ; Epsilon : 0.1
22:42:35 p.m. Name : 2 ==> Episode : 267 ; Steps : 8 ; Reward : 5.6 ; Epsilon : 0.1
22:42:35 p.m. Name : 3 ==> Episode : 267 ; Steps : 6 ; Reward : 5.4 ; Epsilon : 0.1
